url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_tld,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,url_has_https,url_has_ip_address,url_num_subdomains,url_has_suspicious_words,url_length_category,url_has_port_in_url,url_num_special_chars,url_num_params,url_num_fragments,url_starts_with_www,url_is_shortened,url_has_email,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),repu
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0271691184406184,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
16,0,1,16,16,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,1,1,16,0,7,12,0,1,0,0,benign
12,0,1,12,12,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.8553885422075336,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8453509366224368,5,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.721928094887362,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,229,1,1,0,104,0,6,1,0,15,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.6612262562697895,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.5032583347756456,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,1064,1,1,0,201,0,676,0,0,88,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1556390622295662,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,1,1,3,0,0,4,0,1,0,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.0269868333592873,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4182958340544896,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,90,1,1,1,72,0,5,4,0,13,1,0,benign
12,0,1,12,12,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.084962500721156,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,923,1,1,2,277,0,822,10,0,141,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2359263506290326,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1073,1,1,0,235,0,92,1,0,106,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.521640636343318,4,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,22,1,1,0,39,0,1,0,0,7,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.095795255000934,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,31,1,1,0,128,0,14,0,0,9,0,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.546593564294939,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.188721875540867,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,743,1,1,1,288,0,26,1,0,349,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2359263506290326,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,965,1,1,3,427,0,180,19,0,37,1,0,benign
6,0,1,6,6,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2516291673878226,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,28,1,1,1,54,0,6,9,0,5,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0391486719030705,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,13,1,1,0,9,0,0,0,0,0,0,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.0269868333592873,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,7,1,1,0,0,0,0,0,0,0,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0269868333592873,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,844,1,1,1,84,0,303,3,0,3,1,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8073549220576037,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,162,1,1,1,73,0,42,1,0,27,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4677201004744993,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4056390622295662,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5032583347756456,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,1956,1,1,0,667,0,63,0,0,109,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.169925001442312,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,24,1,1,1,8,0,13,14,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8453509366224368,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,709,1,1,1,344,0,353,1,0,370,0,0,benign
6,0,1,6,6,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.584962500721156,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
15,0,1,15,15,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.323231428797621,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,1,1,0,0,0,0,0,0,0,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.238901256602631,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,115,1,1,1,110,0,47,3,0,3,0,0,benign
12,0,1,12,12,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.8553885422075336,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
18,0,1,18,18,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3921472236645345,11,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,137,1,1,3,101,0,26,10,0,13,0,0,benign
12,0,1,12,12,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.688721875540867,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2359263506290326,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1202,1,1,0,534,0,216,0,0,317,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,273,1,1,0,178,0,89,2,0,84,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
17,0,1,17,17,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.572469458770135,11,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,258,1,1,1,335,0,169,1,0,75,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.095795255000934,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,1,1,0,16,0,2,0,0,42,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,206,1,1,1,191,0,64,3,0,3,0,0,benign
12,0,1,12,12,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.8553885422075336,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.521640636343318,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,988,1,1,1,293,0,151,6,0,139,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,484,1,1,0,206,0,279,0,0,44,22,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,24,1,1,1,87,0,14,1,0,5,0,0,benign
15,0,1,15,15,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.773557262275186,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2005,1,1,2,332,0,285,11,0,111,3,0,benign
16,0,1,16,16,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75,11,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,145,1,1,0,35,0,55,0,0,6,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6644977792004614,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,856,1,1,2,452,0,141,9,0,105,0,0,benign
16,0,1,16,16,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.452819531114783,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2019,1,1,1,415,0,909,6,0,191,2,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3787834934861753,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,499,1,1,12,155,0,5,48,0,10,0,0,benign
10,0,1,10,10,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.1219280948873624,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,1099,1,1,1,325,0,158,6,0,160,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.169925001442312,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2,53,0,0,843,1,1,1,327,0,231,2,0,113,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4193819456463714,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.0269868333592873,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2516291673878226,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,102,1,0,0,141,0,81,0,0,16,1,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9219280948873623,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
15,0,1,15,15,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.3735572622751855,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,798,1,1,1,1050,0,1899,4,0,511,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.238901256602631,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,89,1,1,2,49,0,21,0,0,8,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,996,1,1,0,132,0,337,1,0,120,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1695,1,1,1,729,0,344,2,0,136,5,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.8150724101159437,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6416041678685938,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,679,1,1,1,379,0,110,0,0,51,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.546593564294939,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0271691184406184,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.584962500721156,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,502,1,1,1,398,0,40,6,0,66,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2516291673878226,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,329,1,1,0,116,0,30,0,0,53,0,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.0269868333592873,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.6235166412180155,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,84,1,1,0,56,0,17,0,0,23,1,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5032583347756456,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5032583347756456,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.521640636343318,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1251,1,1,1,241,0,496,1,0,67,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,50,1,1,1,25,0,8,2,0,3,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8464393446710154,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,8,1,1,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,1,1,0,37,0,20,0,0,13,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.095795255000934,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,147,1,1,1,59,0,34,1,0,18,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,1413,1,1,0,424,0,478,1,0,234,0,0,benign
10,0,1,10,10,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.9219280948873623,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,741,1,1,1,588,0,690,2,0,183,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1191,1,1,0,524,0,226,2,0,167,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3248629576173565,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,114,1,1,1,76,0,252,2,0,2,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.913977073182752,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,512,1,1,3,269,0,78,8,0,209,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0,0,247,1,1,1,94,0,98,6,0,10,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
17,0,1,17,17,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6901165175936645,11,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,40,26,0,0,684,1,1,0,416,0,330,0,0,189,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0269868333592873,8,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,583,1,1,1,719,0,125,8,0,21,0,0,benign
18,0,1,18,18,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5724312513221195,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
12,0,1,12,12,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.8553885422075336,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,192,1,1,1,422,0,74,2,0,97,1,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9219280948873623,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,5,1,1,0,1,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8453509366224368,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8464393446710154,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,471,1,1,1,160,0,217,1,0,66,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8453509366224368,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,87,1,1,0,20,0,4,1,0,6,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6416041678685938,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,25,1,1,1,37,0,18,9,0,0,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8073549220576037,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1219280948873624,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0220552088742005,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,612,1,1,1,699,0,65,20,0,425,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2516291673878226,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,1,1,0,22,0,3,0,0,7,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.8150724101159437,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
18,0,1,18,18,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7254805569978675,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75,4,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,1,1,0,2,0,1,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,629,1,1,0,261,0,47,0,0,59,19,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.873140679513133,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
17,0,1,17,17,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4548223999466057,9,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,432,1,1,6,197,0,208,18,0,17,0,0,benign
19,0,1,19,19,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.471354487013929,11,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,394,1,1,1,274,1,128,1,0,88,0,0,benign
